,date,temp_C,precip_mm,wind_avg_ms,sun_hours,humidity_pct,visibility_min_m,visibility_max_m
25490,2020-10-15,9.7,-0.1,4.0,3.1,70.0,20000.0,47000.0
25491,2020-10-16,8.7,0.0,1.9,4.4,76.0,20000.0,47000.0
25492,2020-10-17,9.4,-0.1,1.3,1.3,88.0,4000.0,25000.0
25493,2020-10-18,9.7,0.7,2.3,3.5,88.0,800.0,32000.0
25494,2020-10-19,9.3,1.6,3.3,0.0,85.0,5500.0,47000.0
25495,2020-10-20,11.7,-0.1,5.0,0.0,83.0,15000.0,25000.0
25496,2020-10-21,15.0,9.8,8.7,1.6,85.0,3500.0,32000.0
25497,2020-10-22,13.1,0.1,6.0,6.5,85.0,12000.0,25000.0
25498,2020-10-23,12.2,0.0,4.2,6.5,89.0,1500.0,25000.0
25499,2020-10-24,13.7,0.5,7.4,1.1,84.0,9000.0,25000.0
25500,2020-10-25,11.5,8.4,6.6,0.0,86.0,12000.0,25000.0
25501,2020-10-26,10.1,2.0,6.7,3.9,83.0,15000.0,25000.0
25502,2020-10-27,10.1,5.3,7.4,3.6,88.0,4300.0,25000.0
25503,2020-10-28,10.3,3.8,7.2,2.4,84.0,11000.0,25000.0
25504,2020-10-29,11.5,7.4,6.9,1.3,82.0,8000.0,24000.0
25505,2020-10-30,14.9,2.1,9.2,0.1,87.0,2200.0,20000.0
25506,2020-10-31,13.1,2.3,6.2,1.5,86.0,2500.0,25000.0
25507,2020-11-01,13.9,2.1,7.9,1.3,87.0,3400.0,25000.0
25508,2020-11-02,15.6,0.3,10.5,0.8,78.0,4100.0,32000.0
25509,2020-11-03,9.4,3.4,6.9,5.2,74.0,10000.0,32000.0
25510,2020-11-04,7.6,0.0,3.4,7.1,80.0,13000.0,32000.0
25511,2020-11-05,7.6,-0.1,2.1,4.8,87.0,6000.0,32000.0
25512,2020-11-06,8.5,0.0,2.8,5.2,84.0,7000.0,22000.0
25513,2020-11-07,7.1,0.0,2.0,7.9,85.0,2700.0,25000.0
25514,2020-11-08,8.7,0.0,2.0,3.9,91.0,300.0,21000.0
25515,2020-11-09,12.8,0.0,2.5,5.4,87.0,5500.0,25000.0
25516,2020-11-10,12.3,-0.1,1.8,2.6,93.0,2200.0,11000.0
25517,2020-11-11,11.3,0.0,4.3,0.9,93.0,200.0,20000.0
25518,2020-11-12,10.0,3.8,5.9,3.9,87.0,7000.0,25000.0
25519,2020-11-13,9.3,-0.1,4.6,1.6,91.0,7000.0,20000.0
25520,2020-11-14,11.7,1.2,5.5,1.3,88.0,3600.0,25000.0
25521,2020-11-15,12.0,9.7,8.3,1.1,82.0,6000.0,25000.0
25522,2020-11-16,10.6,1.6,6.7,0.4,83.0,7000.0,25000.0
25523,2020-11-17,12.4,1.2,7.7,1.4,87.0,3000.0,25000.0
25524,2020-11-18,12.5,1.8,7.0,7.2,79.0,2400.0,32000.0
25525,2020-11-19,8.4,2.6,6.6,3.1,77.0,8000.0,25000.0
25526,2020-11-20,6.4,0.2,4.4,0.3,75.0,20000.0,32000.0
25527,2020-11-21,9.3,1.2,6.8,0.0,90.0,2200.0,25000.0
25528,2020-11-22,9.0,4.2,4.6,3.6,82.0,2100.0,25000.0
25529,2020-11-23,6.5,0.0,4.0,6.3,79.0,13000.0,42000.0
25530,2020-11-24,7.8,0.0,5.0,2.0,89.0,3800.0,20000.0
25531,2020-11-25,6.8,-0.1,4.3,5.6,86.0,11000.0,18000.0
25532,2020-11-26,8.8,4.6,1.8,0.0,92.0,2700.0,20000.0
25533,2020-11-27,6.5,0.3,2.4,0.0,93.0,700.0,20000.0
25534,2020-11-28,5.0,0.0,3.9,1.5,93.0,500.0,17000.0
25535,2020-11-29,1.6,0.0,2.6,3.0,91.0,1100.0,11000.0
25536,2020-11-30,4.3,14.6,5.3,0.0,93.0,1400.0,18000.0
25537,2020-12-01,8.4,3.7,6.0,3.0,84.0,5000.0,20000.0
25538,2020-12-02,6.0,-0.1,2.7,0.0,91.0,5500.0,20000.0
25539,2020-12-03,5.7,4.6,6.5,0.0,91.0,2300.0,20000.0
25540,2020-12-04,5.3,0.4,7.9,0.4,78.0,19000.0,47000.0
25541,2020-12-05,2.0,0.0,3.3,4.7,86.0,15000.0,25000.0
25542,2020-12-06,2.7,-0.1,2.2,0.0,90.0,3300.0,20000.0
25543,2020-12-07,4.8,9.8,4.3,0.0,93.0,1600.0,20000.0
25544,2020-12-08,2.7,0.0,1.8,0.2,92.0,2000.0,16000.0
25545,2020-12-09,1.1,0.0,4.3,0.0,96.0,200.0,9000.0
25546,2020-12-10,1.5,0.0,4.1,3.2,89.0,6000.0,14000.0
25547,2020-12-11,2.8,1.0,6.0,0.0,89.0,2200.0,20000.0
25548,2020-12-12,5.9,2.4,2.2,0.0,98.0,200.0,6000.0
25549,2020-12-13,6.3,0.7,4.7,2.5,91.0,200.0,20000.0
25550,2020-12-14,9.4,2.9,6.4,0.7,90.0,4600.0,20000.0
25551,2020-12-15,8.4,0.0,4.0,1.3,94.0,500.0,15000.0
25552,2020-12-16,7.2,-0.1,5.0,4.2,93.0,200.0,20000.0
25553,2020-12-17,8.5,4.0,5.6,3.0,90.0,3700.0,20000.0
25554,2020-12-18,7.9,0.0,6.4,4.9,87.0,9000.0,25000.0
25555,2020-12-19,8.1,0.2,6.6,2.5,89.0,12000.0,20000.0
25556,2020-12-20,7.9,0.0,5.5,0.9,89.0,11000.0,20000.0
25557,2020-12-21,7.9,19.3,6.6,0.0,93.0,2300.0,20000.0
25558,2020-12-22,10.2,7.7,6.0,0.0,91.0,3100.0,20000.0
25559,2020-12-23,10.6,15.5,4.1,0.5,94.0,700.0,20000.0
25560,2020-12-24,5.3,15.6,5.3,1.3,83.0,7000.0,25000.0
25561,2020-12-25,3.2,1.7,2.9,5.3,85.0,5500.0,25000.0
25562,2020-12-26,5.4,1.3,8.1,0.0,88.0,3900.0,20000.0
25563,2020-12-27,5.5,15.6,9.7,0.0,89.0,3300.0,20000.0
25564,2020-12-28,3.5,4.9,3.7,1.0,91.0,2100.0,20000.0
25565,2020-12-29,3.6,6.6,2.9,2.5,92.0,2300.0,20000.0
25566,2020-12-30,4.1,2.2,4.1,1.9,89.0,7000.0,25000.0
25567,2020-12-31,2.0,-0.1,1.8,4.5,92.0,1800.0,15000.0
25568,2021-01-01,2.1,0.5,2.3,1.8,94.0,200.0,20000.0
25569,2021-01-02,2.6,0.8,1.9,3.4,98.0,200.0,10000.0
25570,2021-01-03,3.7,-0.1,4.8,0.3,84.0,4500.0,25000.0
25571,2021-01-04,3.2,1.1,7.5,0.0,83.0,11000.0,25000.0
25572,2021-01-05,3.2,-0.1,6.3,0.0,87.0,10000.0,20000.0
25573,2021-01-06,2.4,0.3,3.6,0.0,85.0,12000.0,25000.0
25574,2021-01-07,3.1,6.4,3.8,0.0,89.0,5500.0,25000.0
25575,2021-01-08,1.6,0.3,1.5,4.0,92.0,300.0,25000.0
25576,2021-01-09,0.1,-0.1,1.7,5.0,90.0,200.0,25000.0
25577,2021-01-10,2.8,-0.1,3.7,1.7,88.0,8000.0,25000.0
25578,2021-01-11,5.9,3.7,7.5,0.0,86.0,2800.0,25000.0
25579,2021-01-12,5.1,9.0,6.0,3.7,83.0,6000.0,32000.0
25580,2021-01-13,4.6,0.4,5.8,4.1,77.0,15000.0,32000.0
25581,2021-01-14,1.8,0.0,3.9,1.5,77.0,20000.0,25000.0
25582,2021-01-15,1.6,0.0,2.0,0.0,78.0,20000.0,32000.0
25583,2021-01-16,0.9,1.4,5.4,0.0,84.0,2300.0,32000.0
25584,2021-01-17,3.9,0.5,3.9,2.7,91.0,1800.0,17000.0
25585,2021-01-18,5.2,-0.1,5.7,0.0,88.0,7000.0,20000.0
25586,2021-01-19,8.0,18.3,10.8,0.2,88.0,3100.0,20000.0
25587,2021-01-20,9.0,-0.1,9.9,0.7,72.0,19000.0,47000.0
25588,2021-01-21,6.7,7.5,9.8,3.6,77.0,7000.0,32000.0
25589,2021-01-22,4.3,0.9,5.6,4.9,82.0,15000.0,32000.0
25590,2021-01-23,3.1,1.4,3.4,2.8,87.0,8000.0,32000.0
25591,2021-01-24,1.5,0.9,2.7,3.1,86.0,12000.0,32000.0
25592,2021-01-25,2.3,2.5,4.6,6.0,84.0,900.0,32000.0
25593,2021-01-26,4.4,2.0,5.9,3.2,82.0,11000.0,25000.0
25594,2021-01-27,5.1,1.0,5.4,0.0,92.0,1600.0,20000.0
25595,2021-01-28,4.8,10.5,3.6,0.0,94.0,400.0,15000.0
25596,2021-01-29,7.1,8.4,8.1,1.4,88.0,400.0,25000.0
25597,2021-01-30,0.5,0.0,6.4,0.0,79.0,9000.0,25000.0
25598,2021-01-31,-0.8,0.0,4.7,7.1,79.0,6000.0,37000.0
25599,2021-02-01,0.8,1.7,3.0,0.0,92.0,1700.0,15000.0
25600,2021-02-02,4.2,5.9,3.6,0.0,93.0,1500.0,13000.0
25601,2021-02-03,8.2,13.2,5.0,0.0,92.0,3300.0,20000.0
25602,2021-02-04,6.7,0.6,4.5,3.6,88.0,8000.0,20000.0
25603,2021-02-05,6.6,4.2,2.7,0.2,93.0,3000.0,11000.0
25604,2021-02-06,2.6,1.5,7.8,0.0,90.0,800.0,25000.0
25605,2021-02-07,-3.8,5.4,12.1,0.0,84.0,600.0,7000.0
25606,2021-02-08,-4.5,1.3,8.1,0.0,78.0,1700.0,25000.0
25607,2021-02-09,-2.7,0.0,4.8,5.5,74.0,15000.0,32000.0
25608,2021-02-10,-3.3,-0.1,4.0,6.9,76.0,9000.0,47000.0
25609,2021-02-11,-5.0,0.0,1.9,8.9,76.0,200.0,47000.0
25610,2021-02-12,-4.9,-0.1,6.0,8.7,71.0,13000.0,32000.0
25611,2021-02-13,-4.6,0.0,5.3,8.9,62.0,25000.0,47000.0
25612,2021-02-14,-0.8,0.0,6.4,7.9,55.0,32000.0,47000.0
25613,2021-02-15,2.6,7.6,6.1,0.0,85.0,1800.0,47000.0
25614,2021-02-16,6.9,1.7,5.8,1.8,87.0,3900.0,25000.0
25615,2021-02-17,8.8,0.6,6.6,0.6,86.0,6000.0,20000.0
25616,2021-02-18,8.2,3.8,7.2,1.4,80.0,11000.0,32000.0
25617,2021-02-19,6.8,0.0,5.9,5.2,83.0,10000.0,25000.0
25618,2021-02-20,11.8,0.0,6.5,8.7,72.0,20000.0,37000.0
25619,2021-02-21,11.0,0.0,3.9,6.0,72.0,20000.0,47000.0
25620,2021-02-22,11.5,0.0,4.4,6.0,65.0,21000.0,47000.0
25621,2021-02-23,12.2,0.0,5.7,4.8,77.0,13000.0,32000.0
25622,2021-02-24,13.1,0.0,5.7,7.5,70.0,15000.0,47000.0
25623,2021-02-25,9.9,-0.1,4.0,5.2,82.0,11000.0,25000.0
25624,2021-02-26,5.6,-0.1,3.3,9.2,86.0,200.0,29000.0
25625,2021-02-27,4.9,0.0,1.5,6.2,89.0,200.0,15000.0
25626,2021-02-28,4.1,0.0,2.4,7.7,89.0,100.0,32000.0
25627,2021-03-01,5.7,0.0,4.3,6.2,84.0,2100.0,25000.0
25628,2021-03-02,6.5,0.0,2.8,9.7,80.0,4600.0,22000.0
25629,2021-03-03,4.1,0.0,2.2,2.4,94.0,200.0,7000.0
25630,2021-03-04,4.1,-0.1,3.5,0.3,82.0,2300.0,32000.0
25631,2021-03-05,2.8,0.0,3.3,9.1,68.0,20000.0,47000.0
25632,2021-03-06,1.6,0.0,1.7,7.2,78.0,6000.0,47000.0
25633,2021-03-07,2.7,0.0,2.1,1.0,75.0,9000.0,47000.0
25634,2021-03-08,4.9,3.8,3.9,3.6,79.0,2900.0,29000.0
25635,2021-03-09,5.4,3.1,4.2,0.2,86.0,2100.0,25000.0
25636,2021-03-10,5.8,4.0,7.6,0.0,84.0,3400.0,19000.0
25637,2021-03-11,8.9,0.8,13.4,2.6,77.0,3300.0,25000.0
25638,2021-03-12,6.8,5.2,9.5,3.6,79.0,3500.0,25000.0
25639,2021-03-13,6.8,6.2,11.5,2.3,77.0,6000.0,25000.0
25640,2021-03-14,6.6,2.2,7.0,3.2,80.0,12000.0,25000.0
25641,2021-03-15,6.6,0.8,7.4,2.1,83.0,5500.0,25000.0
25642,2021-03-16,5.5,6.7,3.7,0.0,89.0,9000.0,20000.0
25643,2021-03-17,5.2,-0.1,4.3,0.6,83.0,10000.0,25000.0
25644,2021-03-18,4.8,0.6,3.3,2.3,85.0,4500.0,25000.0
25645,2021-03-19,4.9,0.0,4.5,10.8,73.0,15000.0,47000.0
25646,2021-03-20,4.3,0.1,3.1,3.6,87.0,5500.0,32000.0
25647,2021-03-21,6.3,0.1,5.6,0.5,77.0,9000.0,25000.0
25648,2021-03-22,5.3,-0.1,2.8,2.4,81.0,11000.0,42000.0
25649,2021-03-23,6.4,0.0,3.9,3.3,82.0,5500.0,20000.0
25650,2021-03-24,7.2,0.0,4.1,10.7,78.0,2700.0,21000.0
25651,2021-03-25,8.3,0.4,4.4,5.7,76.0,2600.0,47000.0
25652,2021-03-26,9.7,2.0,7.1,5.0,72.0,11000.0,47000.0
25653,2021-03-27,6.9,-0.1,8.3,6.0,71.0,16000.0,32000.0
25654,2021-03-28,9.4,0.2,8.9,1.4,73.0,13000.0,32000.0
25655,2021-03-29,11.6,0.0,6.5,11.7,64.0,19000.0,47000.0
25656,2021-03-30,12.4,0.0,2.4,11.6,59.0,13000.0,28000.0
25657,2021-03-31,14.5,0.0,1.5,11.4,57.0,10000.0,37000.0
25658,2021-04-01,9.0,0.0,5.0,10.5,73.0,3200.0,42000.0
25659,2021-04-02,5.8,-0.1,4.8,0.8,76.0,13000.0,47000.0
25660,2021-04-03,7.0,0.0,5.2,5.2,67.0,12000.0,25000.0
25661,2021-04-04,6.2,0.0,4.5,2.4,75.0,13000.0,32000.0
25662,2021-04-05,4.2,3.5,10.3,6.7,73.0,6000.0,32000.0
25663,2021-04-06,2.4,2.4,7.4,7.8,76.0,3500.0,32000.0
25664,2021-04-07,3.8,7.5,8.9,2.8,79.0,3500.0,26000.0
25665,2021-04-08,5.6,-0.1,5.7,5.5,65.0,20000.0,47000.0
25666,2021-04-09,7.6,0.0,5.4,4.6,76.0,19000.0,25000.0
25667,2021-04-10,4.9,10.9,6.3,0.0,82.0,5500.0,25000.0
25668,2021-04-11,4.2,0.9,5.7,6.4,75.0,9000.0,47000.0
25669,2021-04-12,3.1,2.4,4.6,7.0,80.0,15000.0,47000.0
25670,2021-04-13,4.8,0.0,3.2,11.6,66.0,20000.0,47000.0
25671,2021-04-14,4.5,0.1,2.8,5.9,72.0,12000.0,47000.0
25672,2021-04-15,5.4,-0.1,3.6,7.3,68.0,15000.0,47000.0
25673,2021-04-16,6.8,0.0,3.9,12.3,65.0,20000.0,47000.0
25674,2021-04-17,6.8,0.0,3.5,12.5,70.0,12000.0,47000.0
25675,2021-04-18,8.4,0.0,2.4,11.7,75.0,200.0,47000.0
25676,2021-04-19,9.5,-0.1,2.4,6.7,79.0,900.0,42000.0
25677,2021-04-20,11.4,0.0,2.1,8.9,70.0,2200.0,32000.0
25678,2021-04-21,7.7,0.0,4.7,9.2,71.0,6000.0,47000.0
25679,2021-04-22,6.5,0.0,3.8,10.4,66.0,18000.0,47000.0
25680,2021-04-23,7.5,0.0,2.5,12.5,72.0,8000.0,47000.0
25681,2021-04-24,8.0,0.0,4.1,9.9,68.0,8000.0,47000.0
25682,2021-04-25,6.9,0.0,4.3,4.5,63.0,25000.0,47000.0
25683,2021-04-26,7.1,0.0,4.3,13.4,63.0,20000.0,47000.0
25684,2021-04-27,9.8,0.0,3.9,12.3,51.0,25000.0,47000.0
25685,2021-04-28,10.6,-0.1,5.6,7.0,54.0,25000.0,47000.0
25686,2021-04-29,7.6,8.6,6.3,0.8,83.0,5500.0,25000.0
25687,2021-04-30,7.5,4.8,2.8,0.1,88.0,7000.0,25000.0
25688,2021-05-01,7.4,0.3,4.4,8.6,78.0,10000.0,37000.0
25689,2021-05-02,6.6,-0.1,4.4,10.1,72.0,20000.0,47000.0
25690,2021-05-03,10.3,0.7,6.7,3.1,66.0,8000.0,47000.0
25691,2021-05-04,8.7,10.0,11.8,1.6,80.0,5500.0,25000.0
25692,2021-05-05,7.0,3.3,8.1,10.1,74.0,5500.0,37000.0
25693,2021-05-06,6.8,-0.1,3.4,7.2,74.0,5500.0,47000.0
25694,2021-05-07,7.1,0.5,4.5,11.7,71.0,15000.0,47000.0
25695,2021-05-08,10.1,4.3,5.2,0.7,81.0,5500.0,32000.0
25696,2021-05-09,17.3,8.7,5.2,7.8,74.0,15000.0,42000.0
25697,2021-05-10,14.8,3.0,5.0,5.9,77.0,7000.0,42000.0
25698,2021-05-11,13.2,1.3,2.0,0.9,83.0,13000.0,32000.0
25699,2021-05-12,11.7,0.4,3.0,11.5,75.0,11000.0,42000.0
25700,2021-05-13,12.6,2.7,3.0,11.1,79.0,400.0,47000.0
25701,2021-05-14,10.9,-0.1,2.3,5.4,79.0,12000.0,32000.0
25702,2021-05-15,10.5,9.8,2.1,1.6,84.0,4700.0,28000.0
25703,2021-05-16,11.7,8.1,4.1,6.7,80.0,6000.0,42000.0
25704,2021-05-17,11.1,8.5,4.1,4.0,85.0,6000.0,25000.0
25705,2021-05-18,11.6,0.6,3.8,11.4,77.0,6000.0,47000.0
25706,2021-05-19,11.0,1.3,4.0,5.6,82.0,6000.0,47000.0
25707,2021-05-20,12.3,0.4,5.3,6.3,73.0,900.0,47000.0
25708,2021-05-21,12.5,1.5,12.0,4.5,66.0,8000.0,32000.0
25709,2021-05-22,10.3,16.7,7.4,0.8,85.0,5500.0,25000.0
25710,2021-05-23,11.3,2.4,5.1,4.1,76.0,7000.0,47000.0
25711,2021-05-24,11.1,7.3,4.9,1.8,86.0,13000.0,25000.0
25712,2021-05-25,10.5,1.3,6.5,4.8,83.0,13000.0,32000.0
25713,2021-05-26,10.8,2.1,6.5,5.3,85.0,7000.0,32000.0
25714,2021-05-27,10.4,5.8,6.0,3.9,86.0,4700.0,25000.0
25715,2021-05-28,12.9,0.0,1.9,12.5,74.0,6000.0,47000.0
25716,2021-05-29,12.6,0.0,3.3,13.1,77.0,12000.0,42000.0
25717,2021-05-30,14.6,0.0,3.8,13.0,73.0,16000.0,37000.0
25718,2021-05-31,16.5,0.0,3.6,15.2,66.0,6000.0,47000.0
25719,2021-06-01,18.8,0.0,3.7,15.2,51.0,25000.0,47000.0
25720,2021-06-02,20.7,0.0,3.5,15.4,61.0,20000.0,47000.0
25721,2021-06-03,19.6,0.0,3.8,10.0,75.0,14000.0,27000.0
25722,2021-06-04,19.5,12.5,3.0,8.4,72.0,1600.0,47000.0
25723,2021-06-05,14.3,0.6,4.2,0.0,92.0,2100.0,15000.0
25724,2021-06-06,16.3,0.0,3.6,13.7,66.0,8000.0,47000.0
25725,2021-06-07,17.0,0.0,2.8,15.3,67.0,12000.0,47000.0
25726,2021-06-08,18.9,0.0,2.3,15.2,65.0,10000.0,47000.0
25727,2021-06-09,18.4,0.0,3.0,15.1,69.0,7000.0,47000.0
25728,2021-06-10,18.5,0.0,2.8,14.9,75.0,1600.0,42000.0
25729,2021-06-11,17.8,0.0,3.6,6.4,85.0,900.0,25000.0
25730,2021-06-12,15.8,0.0,4.7,11.3,75.0,13000.0,42000.0
25731,2021-06-13,16.9,0.0,1.5,15.5,67.0,12000.0,42000.0
25732,2021-06-14,19.7,0.0,3.6,14.5,65.0,15000.0,37000.0
25733,2021-06-15,17.9,0.0,2.8,12.7,67.0,20000.0,42000.0
25734,2021-06-16,21.7,0.0,2.9,14.5,64.0,15000.0,47000.0
25735,2021-06-17,23.1,0.0,4.4,8.2,70.0,9000.0,42000.0
25736,2021-06-18,21.5,18.8,3.5,5.2,86.0,2000.0,22000.0
25737,2021-06-19,17.3,16.8,4.5,1.3,85.0,3400.0,25000.0
25738,2021-06-20,17.8,16.3,4.0,6.3,82.0,5000.0,42000.0
25739,2021-06-21,13.8,12.6,5.0,0.0,86.0,9000.0,25000.0
25740,2021-06-22,14.8,0.0,4.8,6.5,67.0,14000.0,47000.0
25741,2021-06-23,14.3,0.0,3.6,3.2,69.0,20000.0,37000.0
25742,2021-06-24,14.5,0.0,2.5,7.6,73.0,15000.0,42000.0
25743,2021-06-25,15.5,2.5,3.3,0.9,87.0,2500.0,15000.0
25744,2021-06-26,19.2,0.0,3.2,3.4,82.0,3300.0,32000.0
25745,2021-06-27,20.1,18.4,4.9,8.1,81.0,2600.0,47000.0
25746,2021-06-28,20.2,0.1,2.1,4.6,84.0,6000.0,21000.0
25747,2021-06-29,16.4,3.7,3.5,0.0,90.0,5500.0,20000.0
25748,2021-06-30,13.9,3.9,4.0,0.0,92.0,4500.0,20000.0
25749,2021-07-01,15.3,0.4,5.3,1.0,85.0,4900.0,20000.0
25750,2021-07-02,16.8,-0.1,2.6,7.9,83.0,6000.0,32000.0
25751,2021-07-03,18.6,0.7,2.7,3.3,81.0,5500.0,37000.0
25752,2021-07-04,18.1,1.4,2.4,4.6,84.0,3500.0,37000.0
25753,2021-07-05,17.2,2.1,4.3,3.2,82.0,7000.0,25000.0
25754,2021-07-06,17.7,1.0,8.2,5.3,73.0,11000.0,42000.0
25755,2021-07-07,17.3,-0.1,4.0,8.9,73.0,15000.0,47000.0
25756,2021-07-08,17.3,0.0,2.8,10.1,77.0,11000.0,37000.0
25757,2021-07-09,16.8,0.0,2.8,12.1,82.0,6000.0,27000.0
25758,2021-07-10,17.2,11.9,1.3,2.2,82.0,800.0,24000.0
25759,2021-07-11,17.5,1.9,2.2,3.8,86.0,3800.0,25000.0
25760,2021-07-12,19.4,1.9,2.7,1.9,82.0,4200.0,32000.0
25761,2021-07-13,18.8,0.0,4.3,0.1,89.0,1900.0,20000.0
25762,2021-07-14,17.9,0.0,6.3,1.1,92.0,3100.0,20000.0
25763,2021-07-15,18.3,0.0,6.6,1.6,82.0,3200.0,25000.0
25764,2021-07-16,18.1,0.0,4.8,9.0,72.0,13000.0,21000.0
25765,2021-07-17,19.5,0.0,3.8,15.0,74.0,6000.0,47000.0
25766,2021-07-18,20.0,0.0,3.6,14.9,74.0,7000.0,47000.0
25767,2021-07-19,18.3,0.0,2.8,8.8,73.0,15000.0,47000.0
25768,2021-07-20,18.2,0.0,1.7,12.4,68.0,12000.0,42000.0
25769,2021-07-21,19.6,0.0,2.2,11.8,69.0,11000.0,32000.0
25770,2021-07-22,18.2,0.0,3.3,11.4,69.0,8000.0,47000.0
25771,2021-07-23,17.9,0.0,3.0,5.6,74.0,16000.0,37000.0
25772,2021-07-24,18.9,-0.1,3.5,2.5,80.0,3600.0,25000.0
25773,2021-07-25,19.5,2.2,1.9,3.7,83.0,2200.0,32000.0
25774,2021-07-26,19.3,4.6,3.6,8.0,85.0,4700.0,32000.0
25775,2021-07-27,17.9,1.4,4.0,1.3,86.0,2700.0,32000.0
25776,2021-07-28,17.6,4.8,7.9,5.1,78.0,4800.0,42000.0
25777,2021-07-29,16.9,6.2,7.8,12.8,70.0,9000.0,37000.0
25778,2021-07-30,16.9,13.8,5.9,3.8,77.0,5500.0,37000.0
25779,2021-07-31,16.7,6.7,7.0,6.2,85.0,8000.0,25000.0
25780,2021-08-01,15.8,2.8,3.9,3.9,85.0,6000.0,32000.0
25781,2021-08-02,14.8,-0.1,2.7,7.3,75.0,15000.0,42000.0
25782,2021-08-03,15.2,0.0,2.2,1.9,78.0,15000.0,47000.0
25783,2021-08-04,16.4,31.0,1.8,7.2,82.0,4600.0,42000.0
25784,2021-08-05,18.4,0.0,2.4,6.6,77.0,200.0,37000.0
25785,2021-08-06,18.6,1.0,7.2,5.5,76.0,15000.0,32000.0
25786,2021-08-07,17.0,5.1,5.4,5.6,80.0,15000.0,47000.0
25787,2021-08-08,16.9,6.4,7.9,5.3,80.0,9000.0,32000.0
25788,2021-08-09,16.7,6.5,6.7,5.6,79.0,8000.0,32000.0
25789,2021-08-10,17.1,3.5,4.9,9.8,79.0,5500.0,47000.0
25790,2021-08-11,17.7,0.0,2.8,8.9,81.0,9000.0,37000.0
25791,2021-08-12,18.4,-0.1,2.9,8.4,80.0,4500.0,32000.0
25792,2021-08-13,17.8,0.0,5.4,6.1,79.0,11000.0,32000.0
25793,2021-08-14,18.5,0.0,4.8,10.5,77.0,10000.0,42000.0
25794,2021-08-15,19.5,0.0,5.6,9.5,76.0,12000.0,42000.0
25795,2021-08-16,16.2,5.2,7.9,4.0,71.0,14000.0,37000.0
25796,2021-08-17,15.6,4.8,4.8,0.0,85.0,13000.0,25000.0
25797,2021-08-18,17.0,-0.1,5.0,0.4,81.0,15000.0,25000.0
25798,2021-08-19,16.5,0.4,4.4,0.0,87.0,2600.0,25000.0
25799,2021-08-20,17.7,0.4,3.7,7.0,86.0,2800.0,32000.0
25800,2021-08-21,18.6,14.0,2.5,1.9,84.0,200.0,47000.0
25801,2021-08-22,18.0,8.5,4.3,0.7,90.0,4100.0,25000.0
25802,2021-08-23,18.4,0.0,4.8,9.4,73.0,10000.0,47000.0
25803,2021-08-24,17.7,0.0,4.4,11.8,78.0,7000.0,47000.0
25804,2021-08-25,16.5,0.1,3.9,6.4,84.0,2100.0,47000.0
25805,2021-08-26,15.9,0.1,4.5,3.6,77.0,12000.0,32000.0
25806,2021-08-27,15.6,2.5,4.7,6.8,80.0,15000.0,32000.0
25807,2021-08-28,17.2,-0.1,5.1,6.3,78.0,15000.0,42000.0
25808,2021-08-29,16.5,0.5,4.8,0.0,86.0,8000.0,25000.0
25809,2021-08-30,17.4,0.0,4.3,5.0,84.0,10000.0,32000.0
25810,2021-08-31,15.9,0.0,3.5,2.3,82.0,9000.0,25000.0
25811,2021-09-01,16.6,0.0,2.3,0.3,76.0,19000.0,32000.0
25812,2021-09-02,16.0,0.0,2.3,3.9,78.0,12000.0,27000.0
25813,2021-09-03,16.5,0.0,4.2,12.3,82.0,8000.0,21000.0
25814,2021-09-04,16.0,0.0,4.2,9.3,79.0,14000.0,32000.0
25815,2021-09-05,16.4,0.0,2.7,11.7,78.0,10000.0,42000.0
25816,2021-09-06,18.1,0.0,1.4,8.8,76.0,3000.0,26000.0
25817,2021-09-07,19.5,0.0,2.0,8.9,74.0,10000.0,37000.0
25818,2021-09-08,20.4,0.0,3.4,12.2,69.0,19000.0,47000.0
25819,2021-09-09,19.9,0.0,2.7,10.0,75.0,14000.0,47000.0
25820,2021-09-10,19.6,0.6,3.5,2.5,84.0,5500.0,25000.0
25821,2021-09-11,18.5,1.1,5.4,1.0,86.0,4900.0,25000.0
25822,2021-09-12,16.5,0.0,3.5,7.0,82.0,7000.0,47000.0
25823,2021-09-13,15.5,0.0,2.7,4.3,85.0,15000.0,25000.0
25824,2021-09-14,18.1,0.1,3.3,5.4,81.0,4300.0,37000.0
25825,2021-09-15,16.7,-0.1,3.8,0.6,85.0,200.0,25000.0
25826,2021-09-16,16.6,-0.1,4.4,9.3,78.0,4800.0,32000.0
25827,2021-09-17,16.4,0.5,2.4,5.5,87.0,2800.0,32000.0
25828,2021-09-18,16.1,0.0,2.3,6.7,83.0,1600.0,47000.0
25829,2021-09-19,16.0,0.0,4.0,5.7,80.0,11000.0,42000.0
25830,2021-09-20,13.1,0.0,3.4,8.8,70.0,15000.0,47000.0
25831,2021-09-21,13.3,0.0,2.5,9.9,79.0,4100.0,42000.0
25832,2021-09-22,14.9,0.0,4.0,9.0,80.0,2600.0,37000.0
25833,2021-09-23,16.3,-0.1,6.0,2.0,81.0,3000.0,25000.0
25834,2021-09-24,17.8,0.0,5.6,6.3,78.0,14000.0,37000.0
25835,2021-09-25,17.7,0.0,2.8,2.3,88.0,6000.0,20000.0
25836,2021-09-26,17.7,0.7,3.0,4.7,85.0,5500.0,32000.0
25837,2021-09-27,15.6,3.0,5.8,3.1,85.0,3500.0,32000.0
